recording_id,compression_type,source_dataset,label,attack_type
fake_common_voice_he_38131048,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753185,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39869364,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39263927,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38904498,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38142098,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39534007,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38154407,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39597155,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39327036,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39211792,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39319655,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753226,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39931078,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39597814,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38131116,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753642,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39796052,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39356081,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39028055,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38118876,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39514177,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753641,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_40072392,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753480,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39831344,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39925735,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_41896620,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38635203,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39327097,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39180086,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39860888,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39515068,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_38835578,mp3,custom_elevenlabs,spoof,elevenlabs
fake_common_voice_he_39753654,mp3,custom_elevenlabs,spoof,elevenlabs
common_voice_he_39179858,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609347,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609238,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029273,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514641,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39903462,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39027958,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686282,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960281,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085649,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41617138,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39447072,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43466118,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39888979,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327005,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39538759,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39890635,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43512961,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39925720,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753630,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625719,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937158,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154468,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39560962,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131161,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771252,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883428,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41869862,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263927,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43313170,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085637,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38104832,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427328,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028055,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39903460,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211704,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522795,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677267,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38883689,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609230,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38569702,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263836,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39927780,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280361,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130956,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753058,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38636197,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317646,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39924489,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545498,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522894,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39539843,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934721,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327038,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327050,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41617131,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327097,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883404,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38661596,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658869,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38569714,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131158,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978528,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38919081,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666760,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616807,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835546,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39320710,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498356,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605198,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39350852,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39515443,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625720,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553434,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849006,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211239,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625427,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860849,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_42706033,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609398,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131084,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39561014,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39356110,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_42922381,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543655,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211537,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609284,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261407,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154528,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457187,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317971,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39501175,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333877,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937163,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553744,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937171,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39502080,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753765,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677296,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38712568,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131044,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38800476,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39516145,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39500329,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333415,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831312,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41617132,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814533,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154552,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514210,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960273,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457266,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327141,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38104834,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327065,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498364,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553746,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869355,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616618,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625721,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605155,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333370,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937205,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771307,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211512,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39562274,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43281944,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771253,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39318867,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38610888,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43512765,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39318913,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543657,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379436,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897640,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553613,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39326828,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169221,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39836658,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38610904,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38610891,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39501194,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446451,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869315,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39844324,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41984276,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486356,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39516170,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686296,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39890657,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179846,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_42487979,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38994155,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605214,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609300,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154353,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677297,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39538751,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154385,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676110,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960237,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43446726,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38712565,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131009,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838441,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972366,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_42358449,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261427,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609452,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280186,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39461878,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838440,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094115,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130936,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771250,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261425,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38569729,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616581,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131102,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625457,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503042,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427372,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39785390,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39461904,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904483,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317663,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130950,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972324,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180064,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609437,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280184,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940030,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686652,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142074,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39890653,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327084,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280225,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849041,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38883685,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835566,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41066669,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379444,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333414,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39927744,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503049,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605176,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753715,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131003,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40072392,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889009,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960356,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541272,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978573,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39925722,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39185980,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609506,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514190,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814544,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457082,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626058,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131137,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897670,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609259,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658843,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085633,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514699,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131004,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196672,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39027438,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616641,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261436,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972337,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889005,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40909682,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869302,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39185960,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379443,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814534,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38143990,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545463,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860848,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616637,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753136,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39515281,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592625,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503065,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179821,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39888980,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503048,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38828323,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131160,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094124,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39891399,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039781,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39970496,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263850,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131106,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753067,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849043,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39334299,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39784748,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38746113,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38830019,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39423351,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904498,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39515068,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39546139,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849011,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028652,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597243,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41512904,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427350,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142100,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553762,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592601,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39515076,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835568,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39785417,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889039,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39755018,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41512902,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154244,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39752371,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154243,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772259,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666442,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543711,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457265,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427348,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38146695,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39538760,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40797518,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085652,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43453182,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771199,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41019416,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446668,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38712580,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677295,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154446,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666682,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848982,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43467453,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39659796,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522892,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597100,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40001950,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39939985,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131026,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43281960,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869365,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180010,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333479,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154372,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457230,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39970497,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753185,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029118,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514680,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39027653,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333447,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753763,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39524581,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211792,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179857,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545641,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869319,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39185984,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626077,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118876,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39319658,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937170,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616729,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38994160,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446642,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553729,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180035,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597266,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897662,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609253,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118877,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38146702,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597178,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211182,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667003,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616727,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39955290,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605173,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753573,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39939961,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771291,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625452,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592747,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897658,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39356081,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616642,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261384,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142098,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753209,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934719,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39903828,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39784746,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848958,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592801,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38078775,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541277,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514671,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39927753,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666687,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39578660,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904505,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541213,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677294,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838442,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131116,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118866,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38769736,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960219,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39578646,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545496,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514177,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40909702,mp3,selected_hebrew,bonafide,bonafide
