recording_id,attack_type,true_label,aasist,rawnet3,wav2vec2,wavlm,num_models_failed,num_models_correct,failed_models,correct_models
DF_E_2518541,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2518928,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2521818,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2522804,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2524255,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2524689,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2524724,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2525240,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2526646,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2529104,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2529604,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2530803,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2531108,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2532853,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2533051,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2533522,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2534470,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2534820,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2535005,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2535219,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2535760,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2536036,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2538418,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2538542,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2539401,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2540322,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2540702,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2541705,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2542584,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2545501,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2545633,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2545703,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2546575,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2547661,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2548333,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2548614,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2550190,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2551293,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2553872,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2554347,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2555773,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2555930,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2559141,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2559223,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2559320,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2559833,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2559888,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2561421,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2561544,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2564548,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2564674,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2566455,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2566756,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2568027,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2568504,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2568920,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2570426,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2570690,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2571530,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2573390,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2573933,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2574295,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2574643,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2575641,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2576826,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2579893,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2580044,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2581080,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2582654,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2582985,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2585582,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2586248,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2587437,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2587690,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2587716,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2587941,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2588635,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2589269,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2589487,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2589762,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2590164,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2590580,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2591826,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2593422,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2594788,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2596517,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2597403,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2598237,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2598462,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2603127,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2604211,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2604521,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2607903,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2610305,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2610718,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2612482,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2613351,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2614995,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2615618,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2616918,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2618464,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2618488,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2622457,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2622988,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2623274,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2624888,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2625313,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2625348,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2625743,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2626857,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2627454,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2627715,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2628121,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2630215,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2631478,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2631708,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2633449,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2634401,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2635669,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2635964,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2636235,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2636262,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2636500,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2637524,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2638648,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2641183,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2641412,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2644624,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2644630,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2645647,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2646310,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2646466,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2646650,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2646857,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2647667,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2648556,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2648629,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2649828,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2650365,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2650841,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2650886,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2651175,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2652331,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2652869,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2656432,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2657852,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2657968,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2658178,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2658557,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2658919,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2659903,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2660220,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2660288,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2660475,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2661366,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2662050,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2666014,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2666091,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2667730,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2667937,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2670801,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2671125,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2672853,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2673900,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2674221,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2674791,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2677811,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2678495,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2679450,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2681190,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2681654,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2683383,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2686772,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2687687,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2687862,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2688559,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2689343,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2689808,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2690403,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2692690,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2693283,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2696085,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2696228,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2697289,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2697321,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2698654,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2699121,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2699796,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2700934,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2701196,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2703730,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2704339,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2706929,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2707171,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2707265,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2708514,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2708541,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2709475,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2712596,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2712661,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2713970,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2714503,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2714914,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2715614,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2716392,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2716624,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2717199,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2717531,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2718772,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2720640,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2721354,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2721536,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2722476,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2722927,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2723348,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2723477,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2723565,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2724027,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2725082,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2726241,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2726592,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2728782,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2729407,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2729514,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2732377,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2732546,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2733518,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2734094,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2734358,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2734637,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2736942,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2737087,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2740450,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2740911,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2742716,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2742945,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2743218,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2746217,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2748712,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38094124,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38130931,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38610888,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38614007,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38636197,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38737330,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38744440,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38746113,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38751704,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38756675,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38800497,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38816544,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38824078,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38835566,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38848958,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38904475,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_38904487,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39029118,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39029273,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39029320,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39179997,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39180027,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39180086,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39185980,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39196652,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39196699,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39196792,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39211181,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39211668,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39211760,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39211809,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39263877,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39280341,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39280379,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39317711,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39317995,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39327050,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
common_voice_he_39333368,real,0,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
